station,name,years_since_daily,days_since_daily,days_since_val,years_since_monthly,years_since_alltime,all_time_days,all_time_date,all_time_val,true_latitude,true_longitude,state_abbr,days_since_daily_date,latitude,longitude,last_data_point
MPOthr 9,Mount Pocono Area,0,88,56,4,113,40433,1911-07-03,103,41.12203000000005,-75.36462999999998,PA,2021-12-17,4.106384575798511,15.761416948853482,20220315
MQEthr 9,Milton Area,0,258,95,2,47,17027,1975-08-02,101,42.256170000000054,-71.07685999999995,MA,2021-06-30,5.963177063867004,18.577133416571197,20220315
SPIthr 9,Springfield Area,0,89,66,9,69,24716,1954-07-14,112,39.801300000000026,-89.64359999999994,IL,2021-12-16,1.2719749762132755,5.298672532919168,20220315
SPSthr 9,Wichita Falls Area,0,56,79,0,42,15235,1980-06-28,117,33.908300000000054,-98.50098999999994,TX,2022-01-18,-4.804273781066059,-1.5962939378603909,20220315
CAEthr 9,Columbia Area,0,73,80,1,9,3546,2012-06-29,109,33.99882000000002,-81.04536999999993,SC,2022-01-01,-3.7770096345996502,12.718041780933207,20220315
CAKthr 9,Akron Area,0,94,64,2,106,37842,1918-08-06,104,41.08431000000007,-81.51430999999997,OH,2021-12-11,3.2265970586794217,11.251210931105733,20220315
HLNthr 9,Helena Area,0,103,64,0,20,7186,2002-07-12,105,46.58976000000007,-112.02064999999999,MT,2021-12-02,8.822975318045843,-10.529649734122138,20220315
HNLthr 9,Honolulu Area,0,110,87,2,2,927,2019-08-31,95,21.30493000000007,-157.85787999999997,HI,2021-11-25,-10.701554896265012,-9.719623509724187,20220315
MQTthr 9,Marquette County Area,0,89,51,1,60,21443,1963-06-30,99,46.431252845000074,-87.64159341999994,MI,2021-12-16,7.999026878794347,6.2329943285991645,20220315
MRBthr 9,Martinsburg Area,0,80,69,4,87,31293,1936-07-11,112,39.45641000000006,-77.96476999999999,WV,2021-12-25,2.0666635815543573,14.175712287137683,20220315
SPWthr 9,Spencer Area,0,63,50,1,87,31287,1936-07-17,113,43.14187000000004,-95.14469999999994,IA,2022-01-11,4.474664761146183,1.084500852825491,20220315
SRQthr 9,Sarasota-Bradenton Area,0,209,96,4,51,18498,1971-07-23,101,27.45078600000005,-82.57504299999994,FL,2021-08-18,-10.405861858873013,12.397204402404183,20220315
CAOthr 9,Clayton Area,0,100,75,5,100,35690,1924-06-27,105,36.452090000000055,-103.18328999999994,NM,2021-12-05,-2.0546503146816777,-5.254365057728411,20220315
CARthr 9,Caribou Area,0,153,77,1,45,16368,1977-05-22,96,46.859290000000044,-68.01123999999999,ME,2021-10-13,10.940084758928496,19.40526918877264,20220315
HOMthr 9,Homer Area,0,53,47,4,29,10475,1993-07-10,81,59.64656000000008,-151.54421999999997,AK,2022-01-21,-11.042221620518195,-16.792687840614878,20220315
HONthr 9,Huron Area,0,106,64,10,57,20337,1966-07-10,112,44.36385000000007,-98.21413999999999,SD,2021-11-29,5.712366682805326,-1.114535153085592,20220315
MSLthr 9,Muscle Shoals Area,0,73,79,2,110,39344,1914-06-26,108,34.74243000000007,-87.66770999999994,AL,2022-01-01,-3.6962684606756495,7.24533485812125,20220315
MSNthr 9,Madison Area,0,89,63,0,87,31290,1936-07-14,107,43.07313000000005,-89.38643999999994,WI,2021-12-16,4.5695692493543,5.2647358224477365,20220315
STCthr 9,Saint Cloud Area,0,81,44,1,87,31291,1936-07-13,107,45.56586000000004,-94.19751999999994,MN,2021-12-24,6.902355747954609,1.7257904306607206,20220315
STLthr 9,St Louis Area,0,81,73,0,69,24716,1954-07-14,115,38.62775000000005,-90.19955999999996,MO,2021-12-24,0.062478459457609575,4.948597607019298,20220315
CDBthr 9,Cold Bay Area,0,28,48,0,75,26868,1948-08-22,78,55.20762000000008,-162.72000999999997,AK,2022-02-15,-12.462979149373655,-18.961332787446036,20220315
CDSthr 9,Childress Area,0,79,85,5,10,3915,2011-06-26,117,34.42937000000006,-100.21080999999998,TX,2021-12-26,-4.231745006831394,-2.9806599965771547,20220315
HROthr 9,Harrison Area,0,79,74,9,87,31286,1936-07-18,112,36.22863000000007,-93.11002999999994,AR,2021-12-26,-2.4609810606645115,2.772933776449649,20220315
HSEthr 9,Cape Hatteras Area,0,71,75,3,71,25463,1952-06-27,97,35.22462000000007,-75.53014999999994,NC,2022-01-03,-1.7314987489101619,16.912777713137075,20220315
MSOthr 9,Missoula Area,0,36,51,0,15,5366,2007-07-06,107,46.872780000000034,-113.99624999999997,MT,2022-02-07,9.335844557816184,-11.816902164603976,20220315
MSPthr 9,Minneapolis-St Paul Area,0,90,58,23,87,31290,1936-07-14,108,44.872070000000065,-93.19663999999995,MN,2021-12-15,6.2297735899037106,2.4468900713172133,20220315
SUXthr 9,Sioux City Area,0,56,62,9,87,31300,1936-07-04,111,42.499900000000025,-96.42085999999995,IA,2022-01-18,3.8285107549381663,0.15542519113949338,20220315
SWOthr 9,Stillwater Area,0,77,72,0,87,31262,1936-08-11,115,36.11665000000005,-97.05862999999994,OK,2021-12-28,-2.604260978503033,-0.38351654701438975,20220315
CECthr 9,Crescent City Area,0,33,68,34,105,37432,1919-09-20,97,41.75281000000007,-124.20045999999996,CA,2022-02-10,6.141964529885911,-20.113654687672934,20220315
CHAthr 9,Chattanooga Area,0,73,78,0,9,3545,2012-06-30,107,35.04672000000005,-85.30946999999998,TN,2022-01-01,-3.2002453375690045,9.123043430308012,20220315
HSIthr 9,Hastings Area,0,56,66,27,87,31280,1936-07-24,116,40.585680000000025,-98.39242999999999,NE,2022-01-18,1.9240948530083413,-1.3372828893651,20220315
HSVthr 9,Huntsville Area,0,73,79,0,94,33467,1930-07-29,111,34.72929000000005,-86.58509999999995,AL,2022-01-01,-3.6273431939059826,8.125056704968681,20220315
MSYthr 9,New Orleans Area,0,65,82,2,42,15180,1980-08-22,102,29.953700000000026,-90.07774999999998,LA,2022-01-09,-8.617249994096715,5.58660309894255,20220315
MTHthr 9,Marathon Area,0,89,84,1,51,18168,1972-06-17,99,24.72747000000004,-81.04281999999995,FL,2021-12-16,-12.817794467525466,14.171540681547768,20220315
SYRthr 9,Syracuse Area,0,89,67,2,87,31295,1936-07-09,102,43.05042000000003,-76.14737999999994,NY,2021-12-16,5.875546754443918,14.787112770643802,20220315
TAHC1thr 9,Tahoe City Area,0,32,53,7,90,32354,1933-08-15,94,39.17195000000004,-120.13976999999994,CA,2022-02-11,2.815325749563462,-17.8743308481213,20220315
CHOthr 9,Charlottesville Area,0,80,74,23,87,31294,1936-07-10,107,38.03213000000005,-78.47755999999998,VA,2021-12-25,0.5804385342738411,14.05396775633986,20220315
CHSthr 9,Charleston Area,0,74,78,2,23,8262,1999-08-01,105,32.781150000000025,-79.93159999999995,SC,2021-12-31,-4.833598159634986,13.828575909793662,20220315
HTLthr 9,Houghton Lake Area,0,89,61,10,90,32064,1934-06-01,107,44.308970000000045,-84.75913999999995,MI,2021-12-16,6.110519544921309,8.464959465255111,20220315
HTSthr 9,Huntington Area,0,89,70,2,94,33468,1930-07-28,108,38.42031000000003,-82.44550999999996,WV,2021-12-16,0.4647448496478964,10.944740826067797,20220315
MWTthr 9,Mount Ida Area,0,77,76,36,87,31263,1936-08-10,116,34.556760000000054,-93.63407999999998,AR,2021-12-28,-4.155786890093863,2.396275621690271,20220315
MYLthr 9,McCall Area,0,61,43,4,96,34185,1928-08-10,104,44.91100000000006,-116.09813999999994,ID,2022-01-13,7.7253342232334905,-13.642202856551105,20220315
CIDthr 9,Cedar Rapids Area,0,90,73,0,113,40430,1911-07-06,110,41.97646000000003,-91.67345999999998,IA,2021-12-15,3.3744065990795966,3.656186875076311,20220315
CKBthr 9,Clarksburg Area,0,124,78,2,94,33475,1930-07-21,102,39.27944000000008,-80.34016999999994,WV,2021-11-11,1.5703141704358992,12.416658588451021,20220315
TKAthr 9,Talkeetna Area,0,330,64,2,8,3193,2013-06-17,96,62.321920000000034,-150.10483999999997,AK,2021-04-19,-10.108058096941054,-16.59444242643933,20220315
TLHthr 9,Tallahassee Area,0,72,83,0,11,3926,2011-06-15,105,30.439770000000067,-84.28064999999998,FL,2022-01-02,-7.678778829064625,10.522214340447311,20220315
HVRthr 9,Havre Area,0,36,63,18,62,22137,1961-08-05,111,48.55297000000007,-109.67165999999997,MT,2022-02-07,10.477104181244858,-8.65033396893311,20220315
HYRthr 9,Hayward Area,0,89,59,15,87,31292,1936-07-12,108,46.01418000000007,-91.48271999999997,WI,2021-12-16,7.4090101542062055,3.604340260758573,20220315
NAKthr 9,Annapolis Area,0,94,69,2,106,37842,1918-08-06,106,38.976780000000076,-76.49013999999994,MD,2021-12-11,1.8140857337037855,15.380372447913702,20220315
NBRN4thr 9,New Brunswick Area,0,93,67,2,123,44086,1901-07-02,106,40.494770000000074,-74.44383999999997,NJ,2021-12-12,3.642515435408672,16.574787240338615,20220315
TOLthr 9,Toledo Area,0,341,79,3,87,31290,1936-07-14,105,41.65381000000008,-83.53625999999997,OH,2021-04-08,3.5814670383262746,9.67975837449966,20220315
TOPthr 9,Topeka Area,0,81,74,7,87,31280,1936-07-24,114,39.04928000000007,-95.67117999999994,KS,2021-12-24,0.3516353260689957,0.716666154701047,20220315
CLEthr 9,Cleveland Area,0,94,64,2,34,12316,1988-06-25,104,41.50473000000005,-81.69073999999995,OH,2021-12-11,3.6249703058102556,11.057262122216871,20220315
CLLthr 9,College Station Area,0,73,83,22,22,7862,2000-09-04,112,30.620540000000062,-96.32589999999999,TX,2022-01-01,-8.113889577869065,0.1839385530382519,20220315
IADthr 9,Sterling-Dulles Airport Area,0,141,80,2,10,3889,2011-07-22,105,39.03162000000003,-77.40695999999997,VA,2021-10-25,1.727884934198881,14.677827756143621,20220315
IAHthr 9,Houston Area,0,73,85,0,10,3853,2011-08-27,109,29.760780000000068,-95.36951999999997,TX,2022-01-01,-8.964039590049081,1.0107475068035707,20220315
NCBN6thr 9,Newcomb Area,0,88,58,5,79,28384,1944-06-28,95,43.96530000000007,-74.12316999999996,NY,2021-12-17,7.083001421645499,16.01319347543678,20220315
NYCthr 9,New York-Central Park Area,0,94,66,4,87,31295,1936-07-09,106,40.78392000000008,-73.96583999999996,NY,2021-12-11,4.007460053345891,16.858681247166484,20220315
CLTthr 9,Charlotte Area,0,73,78,2,9,3546,2012-06-29,104,35.222860000000026,-80.83795999999995,NC,2022-01-01,-2.533605675209445,12.690533699690809,20220315
CMAthr 9,Camarillo Area,0,31,89,1,6,2349,2015-10-09,108,34.22340000000003,-119.05071999999996,CA,2022-02-12,-2.2368452886301022,-18.263181621239838,20220315
TPAthr 9,Tampa Area,0,40,85,1,37,13432,1985-06-05,99,27.946530000000052,-82.45926999999995,FL,2022-02-03,-9.910564647018532,12.429337685821642,20220315
TRIthr 9,Bristol-Johnson City Area,0,73,78,2,9,3545,2012-06-30,103,36.29376002414793,-82.40800993629173,TN,2022-01-01,-1.6561796162533637,11.279564178125328,20220315
ICHL1thr 9,Natchitoches Area,0,72,83,0,22,7865,2000-09-01,110,31.760950000000037,-93.08697999999998,LA,2022-01-02,-6.942497354571151,2.929261051219915,20220315
ICTthr 9,Wichita Area,0,79,69,8,87,31261,1936-08-12,114,37.687490000000025,-97.33557999999994,KS,2021-12-26,-1.0164931626954485,-0.5828698446590345,20220315
OFKthr 9,Norfolk Area,0,56,62,6,87,31287,1936-07-17,116,42.032710000000066,-97.41105999999996,NE,2022-01-18,3.3661218644606272,-0.5769265826892012,20220315
OGGthr 9,Kahului Area,0,44,86,1,2,960,2019-07-29,97,20.891020000000026,-156.46726999999998,HI,2022-01-30,-11.106202935493231,-8.414138134532422,20220315
CMHthr 9,Columbus Area,0,152,86,2,87,31290,1936-07-14,106,39.96199000000007,-83.00274999999993,OH,2021-10-14,1.946050123650384,10.304427219417729,20220315
CNKthr 9,Concordia Area,0,90,76,15,87,31261,1936-08-12,116,39.57127000000003,-97.65746999999999,KS,2021-12-15,0.889163418391479,-0.8019231693759609,20220315
TTNthr 9,Trenton Area,0,94,66,4,87,31295,1936-07-09,106,40.21788000000004,-74.75939999999997,NJ,2021-12-11,3.317604532397248,16.404819685192468,20220315
TULthr 9,Tulsa Area,0,90,78,51,87,31263,1936-08-10,115,36.15011000000004,-95.99351999999999,OK,2021-12-15,-2.575236497300344,0.4689240249085115,20220315
IGMthr 9,Kingman Area,0,223,107,1,4,1729,2017-06-20,113,35.18888000000004,-114.05598999999995,AZ,2021-08-04,-2.160123107326554,-14.077375841895421,20220315
ILGthr 9,Wilmington Area,0,88,62,2,106,37841,1918-08-07,107,39.740230000000054,-75.55083999999994,DE,2021-12-17,2.717218345984505,15.923131766192403,20220315
OKCthr 9,Oklahoma City Area,0,90,77,9,9,3511,2012-08-03,113,35.472030000000075,-97.52106999999995,OK,2021-12-15,-3.24882088361088,-0.7640060670212359,20220315
OLMthr 9,Olympia Area,0,62,61,0,0,260,2021-06-28,110,47.03956000000005,-122.89165999999994,WA,2022-01-12,10.898701376352797,-17.705558861160018,20220315
CONthr 9,Concord Area,0,31,53,4,57,20344,1966-07-03,102,43.207250000000045,-71.53659999999996,NH,2022-02-12,6.796438188858611,18.006927437671813,20220315
COSthr 9,Colorado Springs Area,0,67,68,0,5,2093,2016-06-21,101,38.83352000000008,-104.82180999999997,CO,2022-01-07,0.44898011195619636,-6.332401222389391,20220315
TUPthr 9,Tupelo Area,0,73,81,0,94,33467,1930-07-29,109,34.25741000000005,-88.70782999999994,MS,2022-01-01,-4.252026632576893,6.438046091423248,20220315
TUSthr 9,Tucson Area,0,82,80,0,32,11585,1990-06-26,117,32.22177000000005,-110.96976999999998,AZ,2021-12-23,-5.535510472038746,-12.083395987850771,20220315
ILMthr 9,Wilmington Area,0,76,80,2,71,25463,1952-06-27,104,34.23497000000003,-77.94599999999997,NC,2021-12-29,-3.103935546460881,15.184877646395597,20220315
ILNthr 9,Wilmington Area,0,78,67,40,89,32014,1934-07-21,111,39.44713000000007,-83.82843999999994,OH,2021-12-27,1.3481008669174015,9.749173688882108,20220315
OMAthr 9,Omaha Area,0,90,74,0,87,31279,1936-07-25,114,41.260680000000036,-95.94025999999997,NE,2021-12-15,2.5815894036677083,0.5082892892829521,20220315
OMEthr 9,Nome Area,0,223,79,8,8,3191,2013-06-19,86,64.49947000000003,-165.40582999999998,AK,2021-08-04,-9.228341252604402,-18.934096067384683,20220315
TVRthr 9,Tallulah-Vicksburg Area,0,73,85,0,22,7866,2000-08-31,106,32.353350000000034,-91.02460999999994,LA,2022-01-01,-6.280019674418977,4.642396100533947,20220315
TYRthr 9,Tyler Area,0,77,78,10,10,3878,2011-08-02,110,32.34763000000004,-95.29429999999996,TX,2021-12-28,-6.39227711272268,1.0567408451021156,20220315
COUthr 9,Columbia Area,0,81,74,9,69,24718,1954-07-12,113,38.95252000000005,-92.33414999999997,MO,2021-12-24,0.30794996937431623,3.286560453960699,20220315
CPRthr 9,Casper Area,0,103,66,0,69,24718,1954-07-12,104,42.85008000000005,-106.32779,WY,2021-12-02,4.586691138508769,-7.0491572165767185,20220315
OMKthr 9,Omak Area,0,104,74,0,0,259,2021-06-29,117,48.410780000000045,-119.52723999999995,WA,2021-12-01,11.600834753587655,-15.14891920161915,20220315
ONOthr 9,Ontario Area,0,145,79,6,56,19970,1967-07-12,113,44.025690000000054,-116.96585999999996,OR,2021-10-21,6.996811091286953,-14.435729684047,20220315
CQTthr 9,Los Angeles Downtown Area,1,423,88,11,11,4187,2010-09-27,113,34.04834000000005,-118.25563999999997,CA,2021-01-16,-2.562164237191024,-17.670239956896324,20220315
CREthr 9,Myrtle Beach Area,0,79,77,2,71,25464,1952-06-26,104,33.69373000000007,-78.88231999999994,SC,2021-12-26,-3.7805085272565466,14.527592593568142,20220315
OQTthr 9,Oak Ridge Area,0,73,75,2,9,3545,2012-06-30,105,36.014680000000055,-84.25575999999995,TN,2022-01-01,-2.131524000245313,9.852021646850089,20220315
